Id;Date;Type;Product;Quantity;Price per unit
3416;08/06/2014;SALE;KPlS03MLBl;4;53
3417;08/06/2014;SALE;BIrM01WWhi;5;129
3418;08/06/2014;SALE;KStW05WWhi;5;53
3419;09/06/2014;SALE;BStW04MGry;1;131
3420;09/06/2014;SALE;CIrM00UGry;2;77
3421;09/06/2014;SALE;BHaP05WLBl;5;131
3422;09/06/2014;SALE;BCzK01MBla;4;123
3423;10/06/2014;SALE;KHaP01WGrn;2;53
3424;10/06/2014;SALE;KQeN02WWhi;3;64
3425;10/06/2014;SALE;BPlS01WBlu;5;131
3426;10/06/2014;SALE;KHaP02MBla;1;53
3427;11/06/2014;SALE;BLeZ02WGry;5;145
3428;11/06/2014;SALE;BSeC02MGry;4;121
3429;12/06/2014;RESUPPLY;CLeZ00URed;126;93
3430;12/06/2014;SALE;BHaP04MRed;2;131
3431;12/06/2014;SALE;KStW03MBla;1;53
3432;12/06/2014;SALE;KHaP02WGrn;1;53
3433;12/06/2014;SALE;KStW01MBla;2;53
3434;12/06/2014;SALE;BStW04MWhi;3;131
3435;12/06/2014;SALE;BSeC04MGry;3;121
3436;12/06/2014;SALE;BPlS03WWhi;4;131
3437;12/06/2014;SALE;BStW01WGry;5;131
3438;12/06/2014;SALE;BHaP03WWhi;3;131
3439;13/06/2014;SALE;KThS02MRed;2;50
3440;14/06/2014;SALE;KSeC03WBla;4;43
3441;14/06/2014;SALE;BSeC05MBla;2;121
3442;14/06/2014;SALE;KSeC03MRed;1;43
3443;14/06/2014;SALE;BLeZ04WGry;2;145
3444;15/06/2014;SALE;KHaP04WBla;2;53
3445;15/06/2014;SALE;KQeN02WWhi;2;64
3446;15/06/2014;SALE;BLeZ05WGry;5;145
3447;15/06/2014;SALE;KSeC04WPin;3;43
3448;15/06/2014;SALE;BStW01WPin;4;131
3449;15/06/2014;SALE;BCzK05MWhi;1;123
3450;15/06/2014;SALE;KCzK03WBla;2;45
3451;15/06/2014;SALE;BCzK05WPin;5;123
3452;16/06/2014;SALE;BStW01WLBl;1;131
3453;16/06/2014;SALE;KStW05WLBl;4;53
3454;16/06/2014;SALE;BCzK05WPin;4;123
3455;16/06/2014;SALE;KThS02WWhi;3;50
3456;16/06/2014;SALE;KLeZ05MGry;1;67
3457;16/06/2014;SALE;QPlS00UBlu;1;44
3458;17/06/2014;RESUPPLY;KSeC01MPin;363;43
3459;17/06/2014;SALE;THaP00UWhi;5;89
3460;17/06/2014;SALE;KThS04WWhi;4;50
3461;17/06/2014;SALE;BHaP01WBla;4;131
3462;18/06/2014;RESUPPLY;BLeZ01MWhi;377;145
3463;18/06/2014;SALE;KHaP01WWhi;4;53
3464;18/06/2014;SALE;BCzK01MWhi;2;123
3465;18/06/2014;SALE;KHaP03WBla;5;53
3466;18/06/2014;SALE;QQeN00UBla;5;55
3467;18/06/2014;SALE;BThS03WBlu;4;128
3468;18/06/2014;SALE;KCzK04WBla;1;45
3469;18/06/2014;SALE;TCzK00UWhi;2;81
3470;18/06/2014;SALE;CHaP00UWhi;5;79
3471;18/06/2014;SALE;BQeN02MGry;4;142
3472;19/06/2014;RESUPPLY;BSeC03WBla;319;121
3473;19/06/2014;SALE;BIrM05WBla;5;129
3474;19/06/2014;SALE;BCzK04MWhi;5;123
3475;19/06/2014;SALE;TIrM00UBla;3;87
3476;20/06/2014;RESUPPLY;BHaP04MGry;498;131
3477;20/06/2014;SALE;KPlS02MBlu;5;53
3478;20/06/2014;SALE;KSeC01MPin;2;43
3479;20/06/2014;SALE;BHaP03MGry;1;131
3480;21/06/2014;SALE;BLeZ02WRed;4;145
3481;21/06/2014;SALE;BThS01WRed;3;128
3482;21/06/2014;SALE;BThS02WBla;1;128
3483;21/06/2014;SALE;KCzK05WBla;1;45
3484;21/06/2014;SALE;KIrM02WBla;2;51
3485;22/06/2014;SALE;KStW04WWhi;5;53
3486;22/06/2014;SALE;BHaP01WBla;5;131
3487;22/06/2014;SALE;CQeN00ULBl;5;90
3488;22/06/2014;SALE;BPlS05WGry;3;131
3489;23/06/2014;SALE;BIrM02MWhi;2;129
3490;23/06/2014;SALE;BQeN02MWhi;4;142
3491;23/06/2014;SALE;KHaP01MGrn;4;53
3492;23/06/2014;SALE;BThS04MWhi;1;128
3493;23/06/2014;SALE;CLeZ00UGry;3;93
3494;24/06/2014;SALE;BPlS04WGry;4;131
3495;24/06/2014;SALE;KThS05WLBl;5;50
3496;24/06/2014;SALE;BLeZ03MGry;3;145
3497;24/06/2014;SALE;KPlS05WBlu;4;53
3498;24/06/2014;SALE;BIrM02WWhi;2;129
3499;24/06/2014;SALE;BIrM04MBla;1;129
3500;25/06/2014;SALE;BLeZ03MGry;2;145
3501;25/06/2014;SALE;BStW01WGry;1;131
3502;25/06/2014;SALE;BHaP02MBlu;1;131
3503;25/06/2014;SALE;BCzK05MWhi;1;123
3504;25/06/2014;SALE;KQeN02WBla;3;64
3505;26/06/2014;SALE;QSeC00UWhi;5;34
3506;26/06/2014;SALE;BCzK02MBla;4;123
3507;26/06/2014;SALE;CHaP00UBlu;5;79
3508;26/06/2014;SALE;BCzK02WGry;5;123
3509;26/06/2014;SALE;QIrM00UEco;5;42
3510;27/06/2014;SALE;CLeZ00ULBl;3;93
3511;27/06/2014;SALE;QSeC00UGry;2;34
3512;28/06/2014;SALE;BStW03WPin;5;131
3513;28/06/2014;SALE;CPlS00URed;2;79
3514;28/06/2014;SALE;KQeN04WBla;5;64
3515;28/06/2014;SALE;BThS02MWhi;1;128
3516;29/06/2014;SALE;CStW00ULBl;3;79
3517;29/06/2014;SALE;BStW03WWhi;4;131
3518;29/06/2014;SALE;KStW02MBla;3;53
3519;29/06/2014;SALE;KQeN03MWhi;2;64
3520;29/06/2014;SALE;KThS04WPin;1;50
3521;30/06/2014;RESUPPLY;KStW02WBla;124;53
3522;30/06/2014;SALE;KSeC02MRed;2;43
3523;30/06/2014;SALE;BHaP04MGry;5;131
3524;01/07/2014;RESUPPLY;BStW03MWhi;422;146
3525;01/07/2014;SALE;CQeN00UPin;5;85
3526;01/07/2014;SALE;QHaP00UBlu;3;33
3527;01/07/2014;SALE;KSeC04WBla;2;61
3528;01/07/2014;SALE;BIrM02WWhi;4;129
3529;01/07/2014;SALE;QStW00UBlu;3;48
3530;01/07/2014;SALE;CStW00UWhi;5;89
3531;01/07/2014;SALE;BThS02MWhi;5;136
3532;01/07/2014;SALE;KThS03WBla;3;77
3533;02/07/2014;SALE;BThS02WRed;3;136
3534;02/07/2014;SALE;CLeZ00UBla;2;91
3535;02/07/2014;SALE;BThS05WBla;1;136
3536;02/07/2014;SALE;KIrM05WBla;4;70
3537;02/07/2014;SALE;BQeN03WRed;4;142
3538;02/07/2014;SALE;KIrM03MBla;1;70
3539;03/07/2014;SALE;KIrM03MBla;4;70
3540;03/07/2014;SALE;BIrM04WBla;2;129
3541;03/07/2014;SALE;KHaP01WBla;3;72
3542;03/07/2014;SALE;BQeN05MBla;3;142
3543;03/07/2014;SALE;BIrM03MBla;5;129
3544;03/07/2014;SALE;KStW04WBla;4;87
3545;04/07/2014;SALE;KQeN01WGry;2;83
3546;04/07/2014;SALE;KPlS03MBlu;3;71
3547;04/07/2014;SALE;KIrM01MGry;3;70
3548;04/07/2014;SALE;KThS03MRed;2;77
3549;04/07/2014;SALE;BThS05WBla;4;136
3550;04/07/2014;SALE;CPlS00UPin;4;73
3551;05/07/2014;RESUPPLY;BIrM02WGry;454;129
3552;05/07/2014;SALE;BHaP02MRed;5;131
3553;05/07/2014;SALE;BQeN04MBla;4;142
3554;05/07/2014;SALE;KLeZ01MGry;1;89
3555;05/07/2014;SALE;BHaP04WBla;3;131
3556;06/07/2014;SALE;TThS00UEco;1;100
3557;06/07/2014;SALE;BStW01WLBl;2;146
3558;06/07/2014;SALE;KThS04WPin;3;77
3559;06/07/2014;SALE;CHaP00ULBl;5;74
3560;07/07/2014;SALE;BQeN05WRed;2;142
3561;08/07/2014;SALE;KHaP04MGry;5;72
3562;08/07/2014;SALE;KThS02WPin;1;77
3563;08/07/2014;SALE;KStW04MBla;5;87
3564;08/07/2014;SALE;KPlS01MBlu;3;71
3565;09/07/2014;SALE;KThS02MPin;5;77
3566;09/07/2014;SALE;QQeN00UBla;2;44
3567;09/07/2014;SALE;BCzK01MGry;3;126
3568;09/07/2014;SALE;KLeZ04MGry;4;89
3569;09/07/2014;SALE;BHaP05MRed;4;131
3570;09/07/2014;SALE;KHaP05MRed;3;72
3571;09/07/2014;SALE;KLeZ01MGry;4;89
3572;09/07/2014;SALE;KStW05MGry;5;87
3573;10/07/2014;SALE;BCzK02WBla;3;126
3574;10/07/2014;SALE;KIrM02WBla;3;70
3575;10/07/2014;SALE;THaP00UEco;4;95
3576;10/07/2014;SALE;KQeN01MWhi;5;83
3577;10/07/2014;SALE;CCzK00UBla;1;69
3578;10/07/2014;SALE;TSeC00UBla;2;84
3579;11/07/2014;SALE;KSeC05MPin;5;61
3580;11/07/2014;SALE;KHaP02WBla;1;72
3581;11/07/2014;SALE;BHaP04WGry;2;131
3582;11/07/2014;SALE;KStW03MBlu;5;87
3583;11/07/2014;SALE;CHaP00UGrn;1;74
3584;11/07/2014;SALE;KStW03WBla;1;87
3585;11/07/2014;SALE;BIrM04WWhi;4;129
3586;11/07/2014;SALE;KStW04MGry;2;87
3587;11/07/2014;SALE;BStW02MBlu;4;146
3588;11/07/2014;SALE;KHaP03MGry;3;72
3589;12/07/2014;SALE;BStW05WLBl;1;146
3590;12/07/2014;SALE;BSeC03WBla;4;120
3591;12/07/2014;SALE;KThS02MLBl;5;77
3592;12/07/2014;SALE;BLeZ03MBla;1;148
3593;12/07/2014;SALE;TStW00UEco;4;110
3594;13/07/2014;RESUPPLY;KThS04MBla;386;77
3595;13/07/2014;RESUPPLY;BQeN01WGry;355;142
3596;13/07/2014;SALE;CHaP00UGry;4;74
3597;13/07/2014;SALE;BHaP03MGry;4;131
3598;13/07/2014;SALE;KLeZ05MGry;4;89
3599;13/07/2014;SALE;QStW00UBlu;5;48
3600;13/07/2014;SALE;KQeN02WWhi;1;83
3601;13/07/2014;SALE;KStW04MWhi;5;87
3602;14/07/2014;SALE;BLeZ05MWhi;1;148
3603;15/07/2014;SALE;KStW01MBlu;4;87
3604;15/07/2014;SALE;BIrM04WWhi;2;129
3605;15/07/2014;SALE;QThS00UGrn;4;38
3606;15/07/2014;SALE;BThS03WBla;5;136
3607;16/07/2014;RESUPPLY;BStW04WLBl;399;146
3608;16/07/2014;SALE;KLeZ04MBla;4;89
3609;16/07/2014;SALE;QThS00UGrn;5;38
3610;16/07/2014;SALE;BLeZ05MBla;4;148
3611;16/07/2014;SALE;CLeZ00URed;1;91
3612;17/07/2014;RESUPPLY;BPlS01WGry;284;130
3613;17/07/2014;RESUPPLY;CQeN00UEco;203;85
3614;17/07/2014;SALE;BSeC05WBla;1;120
3615;18/07/2014;SALE;BHaP03WWhi;4;131
3616;18/07/2014;SALE;BCzK04MWhi;2;126
3617;18/07/2014;SALE;KHaP04WRed;4;72
3618;18/07/2014;SALE;BCzK03MBla;1;126
3619;19/07/2014;SALE;KPlS05MWhi;1;71
3620;19/07/2014;SALE;KStW04WLBl;2;87
3621;19/07/2014;SALE;TLeZ00UEco;4;112
3622;19/07/2014;SALE;BCzK04WBla;4;126
3623;20/07/2014;SALE;BHaP03WWhi;3;131
3624;20/07/2014;SALE;QLeZ00UBla;2;50
3625;20/07/2014;SALE;KHaP03MRed;1;72
3626;20/07/2014;SALE;QCzK00UBlu;5;28
3627;21/07/2014;SALE;CIrM00UEco;4;72
3628;21/07/2014;SALE;KStW04WBla;3;87
3629;21/07/2014;SALE;BThS03WRed;5;136
3630;21/07/2014;SALE;CPlS00UGrn;5;73
3631;21/07/2014;SALE;KSeC03MBla;1;61
3632;21/07/2014;SALE;BThS04WRed;5;136
3633;22/07/2014;SALE;KStW04MRed;2;87
3634;22/07/2014;SALE;KThS04MPin;3;77
3635;22/07/2014;SALE;KStW03WBla;3;87
3636;22/07/2014;SALE;KStW01WBla;1;87
3637;22/07/2014;SALE;BIrM01WWhi;4;129
3638;22/07/2014;SALE;KHaP03WBla;2;72
3639;23/07/2014;RESUPPLY;KIrM03WBla;364;70
3640;23/07/2014;SALE;BHaP05WWhi;3;131
3641;23/07/2014;SALE;KLeZ02WBla;5;89
3642;23/07/2014;SALE;BSeC03WWhi;4;120
3643;23/07/2014;SALE;CHaP00UBlu;3;74
3644;24/07/2014;SALE;KPlS01MBlu;4;71
3645;24/07/2014;SALE;QIrM00UBla;2;31
3646;24/07/2014;SALE;THaP00UWhi;4;95
3647;24/07/2014;SALE;KPlS05WWhi;5;71
3648;25/07/2014;SALE;QThS00UBlu;3;38
3649;25/07/2014;SALE;BSeC05WWhi;4;120
3650;25/07/2014;SALE;KThS02WBla;3;77
3651;26/07/2014;SALE;KThS04WLBl;3;77
3652;26/07/2014;SALE;KStW05MGry;1;87
3653;26/07/2014;SALE;BLeZ04MWhi;3;148
3654;26/07/2014;SALE;KQeN03WGry;3;83
3655;26/07/2014;SALE;KStW04MBlu;4;87
3656;27/07/2014;SALE;BPlS04MWhi;3;130
3657;27/07/2014;SALE;KStW01WGry;3;87
3658;28/07/2014;RESUPPLY;CCzK00UWhi;191;69
3659;28/07/2014;SALE;CQeN00UGry;1;85
3660;28/07/2014;SALE;KThS01MLBl;4;77
3661;28/07/2014;SALE;BHaP04MRed;5;131
3662;28/07/2014;SALE;BHaP05WWhi;3;131
3663;29/07/2014;RESUPPLY;BIrM03MWhi;329;129
3664;29/07/2014;SALE;KIrM01WBla;4;70
3665;29/07/2014;SALE;KIrM04MBla;5;70
3666;29/07/2014;SALE;BCzK05WGry;3;126
3667;29/07/2014;SALE;CIrM00UBlu;5;72
3668;29/07/2014;SALE;BThS02MRed;2;136
3669;29/07/2014;SALE;KThS05MLBl;5;77
3670;30/07/2014;SALE;KQeN05MWhi;5;83
3671;30/07/2014;SALE;BLeZ04WRed;2;148
3672;31/07/2014;SALE;BStW03MBla;5;146
3673;31/07/2014;SALE;BCzK03WBla;5;126
3674;01/08/2014;RESUPPLY;BHaP05WBla;166;105
3675;01/08/2014;SALE;KSeC02MRed;4;50
3676;01/08/2014;SALE;KThS03WLBl;3;64
3677;01/08/2014;SALE;KThS01MLBl;5;64
3678;01/08/2014;SALE;KHaP01MGry;3;57
3679;02/08/2014;RESUPPLY;TThS00UEco;215;117
3680;02/08/2014;SALE;BHaP03MWhi;5;105
3681;02/08/2014;SALE;BHaP01WPin;2;105
3682;03/08/2014;SALE;KThS03MBla;1;64
3683;03/08/2014;SALE;KLeZ02MBla;3;74
3684;03/08/2014;SALE;BThS04MBlu;4;112
3685;03/08/2014;SALE;KStW05WGry;5;76
3686;03/08/2014;SALE;KIrM03WBla;5;59
3687;04/08/2014;RESUPPLY;QCzK00UBlu;293;22
3688;04/08/2014;SALE;QIrM00UBla;1;34
3689;04/08/2014;SALE;BThS01MBla;5;112
3690;04/08/2014;SALE;CHaP00UGrn;1;67
3691;04/08/2014;SALE;BLeZ04WRed;1;122
3692;04/08/2014;SALE;KQeN01WBla;5;67
3693;05/08/2014;SALE;BHaP05MWhi;4;105
3694;05/08/2014;SALE;KSeC01MPin;4;50
3695;05/08/2014;SALE;KCzK01WBla;2;47
3696;05/08/2014;SALE;KThS02MRed;5;64
3697;05/08/2014;SALE;QStW00UWhi;2;51
3698;05/08/2014;SALE;BThS04WBlu;3;112
3699;06/08/2014;SALE;BHaP05WBla;3;105
3700;06/08/2014;SALE;KStW02MRed;4;76
3701;06/08/2014;SALE;BPlS04WGry;2;106
3702;06/08/2014;SALE;BLeZ04MGry;1;122
3703;07/08/2014;SALE;BHaP04MWhi;5;105
3704;07/08/2014;SALE;KCzK05MBla;3;47
3705;07/08/2014;SALE;BSeC01WPin;1;98
3706;07/08/2014;SALE;KQeN01MWhi;4;67
3707;07/08/2014;SALE;QStW00UWhi;2;51
3708;07/08/2014;SALE;TIrM00UBla;1;112
3709;08/08/2014;SALE;KHaP05WRed;4;57
3710;08/08/2014;SALE;BCzK05WGry;1;95
3711;09/08/2014;SALE;KQeN04MWhi;5;67
3712;09/08/2014;SALE;BStW02MRed;5;124
3713;09/08/2014;SALE;BThS01WBla;3;112
3714;10/08/2014;RESUPPLY;CIrM00UBlu;497;69
3715;10/08/2014;RESUPPLY;BIrM03WBla;220;107
3716;10/08/2014;SALE;KCzK02WBla;2;47
3717;10/08/2014;SALE;QStW00UBla;1;51
3718;11/08/2014;SALE;KPlS02MWhi;3;58
3719;11/08/2014;SALE;CHaP00UGry;5;67
3720;12/08/2014;SALE;KThS05WWhi;2;64
3721;12/08/2014;SALE;BSeC03WGry;5;98
3722;13/08/2014;RESUPPLY;CPlS00URed;359;68
3723;13/08/2014;SALE;KSeC04WPin;2;50
3724;13/08/2014;SALE;BStW03MBla;1;124
3725;13/08/2014;SALE;BSeC05MBla;4;98
3726;14/08/2014;SALE;BSeC04WWhi;4;98
3727;14/08/2014;SALE;BCzK04WPin;2;95
3728;14/08/2014;SALE;BThS02WBlu;1;112
3729;14/08/2014;SALE;BHaP04WLBl;3;105
3730;14/08/2014;SALE;BThS04WBla;5;112
3731;14/08/2014;SALE;KHaP03MGrn;5;57
3732;14/08/2014;SALE;BSeC04MWhi;4;98
3733;14/08/2014;SALE;CIrM00ULBl;3;69
3734;14/08/2014;SALE;BThS04MRed;2;112
3735;15/08/2014;SALE;KHaP01WGrn;1;57
3736;15/08/2014;SALE;QThS00UGry;3;39
3737;15/08/2014;SALE;BIrM03MWhi;2;107
3738;15/08/2014;SALE;KStW01MGry;2;76
3739;15/08/2014;SALE;KSeC05WPin;1;50
3740;16/08/2014;SALE;BHaP03MBlu;2;105
3741;16/08/2014;SALE;BStW05MWhi;3;124
3742;16/08/2014;SALE;QHaP00UGrn;3;32
3743;16/08/2014;SALE;CQeN00UGrn;2;77
3744;16/08/2014;SALE;KQeN01WGry;2;67
3745;17/08/2014;SALE;BLeZ03WBla;5;122
3746;17/08/2014;SALE;KHaP01MRed;3;57
3747;17/08/2014;SALE;KStW03MWhi;3;76
3748;17/08/2014;SALE;BHaP03WGry;5;105
3749;17/08/2014;SALE;BIrM04WBla;5;107
3750;17/08/2014;SALE;TSeC00UBla;5;103
3751;17/08/2014;SALE;BLeZ01WRed;3;122
3752;17/08/2014;SALE;BHaP02WWhi;4;105
3753;17/08/2014;SALE;KPlS05WWhi;5;58
3754;18/08/2014;SALE;BThS01WBlu;3;112
3755;18/08/2014;SALE;BCzK04MBla;3;95
3756;18/08/2014;SALE;KPlS01MBlu;4;58
3757;18/08/2014;SALE;BLeZ04MGry;5;122
3758;19/08/2014;RESUPPLY;KCzK03MBla;343;47
3759;19/08/2014;SALE;BPlS01MBla;2;106
3760;19/08/2014;SALE;BThS02WWhi;2;112
3761;19/08/2014;SALE;QThS00UBlu;2;39
3762;20/08/2014;SALE;BPlS01WBlu;5;106
3763;20/08/2014;SALE;CStW00UEco;5;86
3764;20/08/2014;SALE;QLeZ00UBlu;1;49
3765;21/08/2014;SALE;BHaP04WLBl;2;105
3766;21/08/2014;SALE;KPlS03MWhi;2;58
3767;21/08/2014;SALE;BIrM01WWhi;4;107
3768;22/08/2014;SALE;KLeZ04MGry;2;74
3769;22/08/2014;SALE;KPlS01WLBl;1;58
3770;22/08/2014;SALE;KLeZ01WBla;5;74
3771;22/08/2014;SALE;BStW02WPin;1;124
3772;22/08/2014;SALE;CLeZ00URed;1;84
3773;22/08/2014;SALE;BStW03MGry;1;124
3774;23/08/2014;RESUPPLY;BLeZ03MWhi;459;122
3775;23/08/2014;RESUPPLY;KHaP01WWhi;241;57
3776;23/08/2014;SALE;KStW03WWhi;2;76
3777;23/08/2014;SALE;BHaP05MGry;5;105
3778;23/08/2014;SALE;BStW04WWhi;1;124
3779;23/08/2014;SALE;KSeC05WPin;5;50
3780;23/08/2014;SALE;BIrM04MBla;3;107
3781;23/08/2014;SALE;BLeZ04MBla;4;122
3782;23/08/2014;SALE;KHaP04MBla;4;57
3783;24/08/2014;RESUPPLY;BQeN03WRed;345;115
3784;24/08/2014;SALE;CHaP00UBlu;3;67
3785;24/08/2014;SALE;CPlS00UGrn;4;68
3786;25/08/2014;SALE;BQeN05MGry;3;115
3787;25/08/2014;SALE;BThS02MBla;3;112
3788;25/08/2014;SALE;BHaP01WLBl;2;105
3789;26/08/2014;SALE;BThS01MBlu;5;112
3790;26/08/2014;SALE;BThS03MBlu;1;112
3791;26/08/2014;SALE;QQeN00UPin;4;42
3792;26/08/2014;SALE;QQeN00URed;5;42
3793;26/08/2014;SALE;KStW04WGry;2;76
3794;27/08/2014;SALE;BSeC03MBla;4;98
3795;27/08/2014;SALE;KHaP03MWhi;1;57
3796;27/08/2014;SALE;QIrM00UWhi;3;34
3797;27/08/2014;SALE;QQeN00UGry;5;42
3798;27/08/2014;SALE;KIrM03MGry;5;59
3799;28/08/2014;SALE;KStW04WPin;2;76
3800;28/08/2014;SALE;CQeN00UEco;5;77
3801;29/08/2014;SALE;BSeC01MBla;5;98
3802;29/08/2014;SALE;BHaP03WWhi;3;105
3803;29/08/2014;SALE;BStW02WPin;5;124
3804;29/08/2014;SALE;BThS01MBlu;5;112
3805;29/08/2014;SALE;QStW00URed;2;51
3806;29/08/2014;SALE;BHaP05MBla;3;105
3807;29/08/2014;SALE;KQeN05MGry;3;67
3808;29/08/2014;SALE;KLeZ02WBla;4;74
3809;29/08/2014;SALE;BPlS03WBlu;4;106
3810;30/08/2014;SALE;KCzK04WBla;4;47
3811;30/08/2014;SALE;KThS04WBla;1;64
3812;30/08/2014;SALE;BHaP03WBla;3;105
3813;30/08/2014;SALE;BSeC03WWhi;1;98
3814;30/08/2014;SALE;KStW05WWhi;4;76
3815;30/08/2014;SALE;BStW03MBlu;1;124
3816;30/08/2014;SALE;BIrM05MBla;1;107
3817;30/08/2014;SALE;KThS05WBla;1;64
3818;31/08/2014;SALE;KStW01WBla;2;76
3819;31/08/2014;SALE;CStW00UPin;3;86
3820;31/08/2014;SALE;KCzK04MWhi;3;47
3821;31/08/2014;SALE;KHaP03WRed;3;57
3822;31/08/2014;SALE;BQeN01MBla;2;115
3823;31/08/2014;SALE;CSeC00UPin;1;60
3824;01/09/2014;SALE;BStW03WPin;2;142
3825;01/09/2014;SALE;KHaP02MBla;5;64
3826;01/09/2014;SALE;BCzK01MWhi;5;120
3827;01/09/2014;SALE;BCzK02WBla;5;120
3828;01/09/2014;SALE;KPlS05WWhi;4;60
3829;02/09/2014;SALE;BCzK02MBla;3;120
3830;02/09/2014;SALE;BQeN01MWhi;5;143
3831;02/09/2014;SALE;TPlS00UEco;4;108
3832;02/09/2014;SALE;BCzK05WGry;1;120
3833;03/09/2014;RESUPPLY;KThS01MPin;407;67
3834;03/09/2014;SALE;QThS00UBlu;3;51
3835;03/09/2014;SALE;BHaP04MWhi;5;132
3836;03/09/2014;SALE;QSeC00UGrn;1;39
3837;03/09/2014;SALE;BQeN04WRed;2;143
3838;04/09/2014;RESUPPLY;CPlS00URed;475;75
3839;04/09/2014;SALE;BHaP03MGry;1;132
3840;04/09/2014;SALE;KStW04MBla;3;74
3841;04/09/2014;SALE;BQeN03MBla;5;143
3842;04/09/2014;SALE;KThS04WBla;4;67
3843;04/09/2014;SALE;QLeZ00UGry;3;56
3844;04/09/2014;SALE;QSeC00UEco;4;39
3845;04/09/2014;SALE;KQeN01WWhi;5;75
3846;04/09/2014;SALE;BPlS01WWhi;4;128
3847;05/09/2014;SALE;BPlS03MGry;1;128
3848;05/09/2014;SALE;KStW03WWhi;2;74
3849;05/09/2014;SALE;KStW03MBlu;1;74
3850;05/09/2014;SALE;KHaP02WWhi;2;64
3851;05/09/2014;SALE;BCzK02MGry;2;120
3852;05/09/2014;SALE;KStW03MRed;2;74
3853;06/09/2014;SALE;CIrM00UWhi;1;80
3854;06/09/2014;SALE;BSeC05WBla;5;123
3855;06/09/2014;SALE;KQeN04MBla;4;75
3856;07/09/2014;SALE;BPlS04MBla;2;128
3857;07/09/2014;SALE;BHaP02WPin;2;132
3858;07/09/2014;SALE;KIrM05WBla;4;65
3859;07/09/2014;SALE;BLeZ03WBla;5;140
3860;07/09/2014;SALE;KStW04WGry;4;74
3861;08/09/2014;RESUPPLY;BStW02MRed;207;142
3862;08/09/2014;SALE;BLeZ03WRed;4;140
3863;08/09/2014;SALE;KIrM02MGry;5;65
3864;08/09/2014;SALE;KPlS03WWhi;4;60
3865;08/09/2014;SALE;CLeZ00UGry;5;87
3866;08/09/2014;SALE;BThS03MBla;4;135
3867;09/09/2014;SALE;BStW01MGry;3;142
3868;09/09/2014;SALE;KIrM03WGry;2;65
3869;09/09/2014;SALE;BPlS04WBlu;3;128
3870;09/09/2014;SALE;KQeN05WBla;1;75
3871;09/09/2014;SALE;KSeC02WRed;2;55
3872;09/09/2014;SALE;BThS01MWhi;5;135
3873;10/09/2014;SALE;BIrM04MBla;3;133
3874;10/09/2014;SALE;KHaP03MRed;4;64
3875;10/09/2014;SALE;BPlS05WBlu;1;128
3876;10/09/2014;SALE;KPlS05WWhi;4;60
3877;11/09/2014;RESUPPLY;KSeC01MRed;407;55
3878;11/09/2014;SALE;BIrM03WBla;4;133
3879;11/09/2014;SALE;KCzK03MWhi;2;52
3880;11/09/2014;SALE;BStW04WLBl;4;142
3881;12/09/2014;RESUPPLY;BThS02WBla;319;135
3882;12/09/2014;SALE;QThS00UBlu;4;51
3883;12/09/2014;SALE;TQeN00UEco;2;123
3884;12/09/2014;SALE;BThS01MRed;4;135
3885;12/09/2014;SALE;CHaP00UWhi;3;79
3886;12/09/2014;SALE;KSeC03MBla;3;55
3887;12/09/2014;SALE;BHaP01MGry;3;132
3888;13/09/2014;SALE;KSeC04WRed;1;55
3889;13/09/2014;SALE;BSeC02MGry;4;123
3890;13/09/2014;SALE;BLeZ04WBla;1;140
3891;13/09/2014;SALE;CCzK00UWhi;3;67
3892;13/09/2014;SALE;KStW03MBlu;3;74
3893;14/09/2014;SALE;KQeN01WBla;3;75
3894;14/09/2014;SALE;BStW01MBla;2;142
3895;14/09/2014;SALE;QHaP00UBlu;5;48
3896;15/09/2014;SALE;KThS01MRed;1;67
3897;15/09/2014;SALE;TThS00UWhi;1;115
3898;15/09/2014;SALE;CQeN00ULBl;5;90
3899;15/09/2014;SALE;KIrM04MGry;1;65
3900;16/09/2014;SALE;KStW01MGry;3;74
3901;16/09/2014;SALE;KCzK04WWhi;4;52
3902;16/09/2014;SALE;KPlS01MBlu;1;60
3903;16/09/2014;SALE;BQeN03WRed;1;143
3904;16/09/2014;SALE;KThS02MRed;2;67
3905;16/09/2014;SALE;CStW00UGry;4;89
3906;16/09/2014;SALE;CLeZ00URed;5;87
3907;16/09/2014;SALE;BLeZ05MGry;2;140
3908;17/09/2014;RESUPPLY;BIrM03WBla;338;133
3909;17/09/2014;SALE;BSeC03WPin;3;123
3910;17/09/2014;SALE;BHaP03WPin;4;132
3911;17/09/2014;SALE;KThS03WLBl;3;67
3912;17/09/2014;SALE;BCzK03WPin;3;120
3913;17/09/2014;SALE;KStW02MWhi;4;74
3914;17/09/2014;SALE;KStW02WWhi;5;74
3915;17/09/2014;SALE;BSeC04WBla;4;123
3916;17/09/2014;SALE;CIrM00UGrn;2;80
3917;17/09/2014;SALE;KSeC05MBla;1;55
3918;17/09/2014;SALE;KLeZ05WBla;2;72
3919;18/09/2014;RESUPPLY;BStW03MBla;339;142
3920;18/09/2014;SALE;CThS00ULBl;1;82
3921;18/09/2014;SALE;QHaP00UBlu;5;48
3922;18/09/2014;SALE;KStW03MGry;3;74
3923;18/09/2014;SALE;QCzK00UGrn;2;36
3924;18/09/2014;SALE;BIrM05WWhi;5;133
