Id;Date;Type;Product;Quantity;Price per unit
4015;25.01.2014;SALE;TPlS00UGry;1;100
4016;25.01.2014;SALE;QLeZ00UWhi;1;65
4017;25.01.2014;SALE;QSeC00UGry;1;45
4018;25.01.2014;SALE;QPlS00UBla;2;45
4019;25.01.2014;SALE;CIrM00UGry;1;40
4020;25.01.2014;SALE;CSeC00UBlu;1;40
4021;26.01.2014;SALE;TPlS00UEco;2;100
4022;26.01.2014;SALE;QLeZ00UGry;1;65
4023;26.01.2014;SALE;QSeC00UPin;1;45
4024;26.01.2014;SALE;QPlS00UWhi;2;45
4025;26.01.2014;SALE;CIrM00UEco;1;40
4026;26.01.2014;SALE;CSeC00URed;1;40
4027;27.01.2014;SALE;QHaP00UGry;1;65
4028;27.01.2014;SALE;QLeZ00UEco;2;65
4029;27.01.2014;SALE;QSeC00UBla;2;45
4030;27.01.2014;SALE;CStW00UGry;3;40
4031;27.01.2014;SALE;CIrM00UBlu;1;40
4032;27.01.2014;SALE;CSeC00UBla;2;40
4033;27.01.2014;SALE;CPlS00UBla;1;40
4034;28.01.2014;SALE;QHaP00UEco;1;65
4035;28.01.2014;SALE;QThS00UBla;1;65
4036;28.01.2014;SALE;QLeZ00UEco;1;65
4037;28.01.2014;SALE;QQeN00UBla;2;65
4038;28.01.2014;SALE;QSeC00UWhi;2;45
4039;28.01.2014;SALE;QPlS00UGry;2;45
4040;28.01.2014;SALE;CStW00UGrn;3;40
4041;28.01.2014;SALE;CQeN00UBla;2;40
4042;28.01.2014;SALE;CSeC00UGry;2;40
4043;28.01.2014;SALE;CPlS00UWhi;1;40
4044;29.01.2014;SALE;QThS00UBla;1;65
4045;29.01.2014;SALE;QQeN00UBla;1;65
4046;29.01.2014;SALE;QQeN00UWhi;2;65
4047;29.01.2014;SALE;QSeC00UGry;2;45
4048;29.01.2014;SALE;QPlS00UBlu;2;45
4049;29.01.2014;SALE;CHaP00UBla;3;40
4050;29.01.2014;SALE;CQeN00UGry;1;40
4051;29.01.2014;SALE;CSeC00UPin;2;40
4052;29.01.2014;SALE;CPlS00UPin;1;40
4053;30.01.2014;SALE;QThS00UWhi;1;65
4054;30.01.2014;SALE;QQeN00UWhi;1;65
4055;30.01.2014;SALE;QQeN00UGry;2;65
4056;30.01.2014;SALE;QSeC00UPin;2;45
4057;30.01.2014;SALE;CHaP00UWhi;3;40
4058;30.01.2014;SALE;CQeN00UPin;1;40
4059;30.01.2014;SALE;CSeC00UBlu;2;40
4060;30.01.2014;SALE;CPlS00ULBl;1;40
4061;31.01.2014;SALE;QStW00UGry;2;65
4062;31.01.2014;SALE;QIrM00UBla;2;65
4063;31.01.2014;SALE;QQeN00UGry;1;65
4064;31.01.2014;SALE;QQeN00UEco;2;65
4065;31.01.2014;SALE;QSeC00UBla;2;45
4066;31.01.2014;SALE;CHaP00UGry;3;40
4067;31.01.2014;SALE;CQeN00UBlu;1;40
4068;31.01.2014;SALE;CSeC00URed;2;40
4069;01.02.2014;SALE;QStW00UWhi;1;65
4070;01.02.2014;SALE;QThS00UEco;1;65
4071;01.02.2014;SALE;QQeN00UEco;1;65
4072;01.02.2014;SALE;QSeC00UWhi;2;45
4073;01.02.2014;SALE;QPlS00UBla;2;45
4074;01.02.2014;SALE;CThS00UBla;3;40
4075;01.02.2014;SALE;CSeC00UBla;1;40
4076;02.02.2014;SALE;QStW00UEco;1;65
4077;02.02.2014;SALE;QIrM00UWhi;1;65
4078;02.02.2014;SALE;QSeC00UGry;2;45
4079;02.02.2014;SALE;QPlS00UWhi;2;45
4080;02.02.2014;SALE;CThS00UWhi;3;40
4081;02.02.2014;SALE;CSeC00UGry;1;40
4082;02.02.2014;SALE;CPlS00UBla;2;40
4083;02.02.2014;SALE;CPlS00UBla;2;40
4084;03.02.2014;SALE;QHaP00UBla;3;65
4085;03.02.2014;SALE;QIrM00UWhi;3;65
4086;03.02.2014;SALE;QSeC00UPin;2;45
4087;03.02.2014;SALE;CThS00URed;2;40
4088;03.02.2014;SALE;CSeC00UPin;1;40
4089;03.02.2014;SALE;CPlS00UWhi;2;40
4090;03.02.2014;SALE;CPlS00UWhi;2;40
4091;04.02.2014;SALE;QStW00UBla;1;65
4092;04.02.2014;SALE;QHaP00UGry;1;65
4093;04.02.2014;SALE;QThS00UGry;1;65
4094;04.02.2014;SALE;QSeC00UBla;2;45
4095;04.02.2014;SALE;QPlS00UGry;2;45
4096;04.02.2014;SALE;CIrM00UBla;3;40
4097;04.02.2014;SALE;CSeC00UBlu;1;40
4098;04.02.2014;SALE;CPlS00UPin;2;40
4099;04.02.2014;SALE;CPlS00UPin;2;40
4100;05.02.2014;SALE;QHaP00UEco;1;65
4101;05.02.2014;SALE;QThS00UBla;1;65
4102;05.02.2014;SALE;QSeC00UWhi;2;45
4103;05.02.2014;SALE;QPlS00UBlu;2;45
4104;05.02.2014;SALE;CIrM00UWhi;3;40
4105;05.02.2014;SALE;CSeC00URed;1;40
4106;05.02.2014;SALE;CPlS00ULBl;2;40
4107;05.02.2014;SALE;CPlS00ULBl;2;40
4108;06.02.2014;SALE;QHaP00UWhi;1;65
4109;06.02.2014;SALE;QThS00UBla;1;65
4110;06.02.2014;SALE;QIrM00UGry;1;65
4111;06.02.2014;SALE;QCzK00UBla;2;45
4112;06.02.2014;SALE;QSeC00UGry;2;45
4113;06.02.2014;SALE;QPlS00UBla;1;45
4114;06.02.2014;SALE;CIrM00UGry;3;40
4115;06.02.2014;SALE;CSeC00UBla;1;40
4116;07.02.2014;SALE;QThS00UWhi;1;65
4117;07.02.2014;SALE;QIrM00UEco;1;65
4118;07.02.2014;SALE;QCzK00UWhi;2;45
4119;07.02.2014;SALE;QSeC00UPin;2;45
4120;07.02.2014;SALE;QPlS00UWhi;1;45
4121;07.02.2014;SALE;CIrM00UEco;3;40
4122;07.02.2014;SALE;CSeC00UGry;1;40
4123;08.02.2014;SALE;QLeZ00UBla;1;65
4124;08.02.2014;SALE;QCzK00UGry;2;45
4125;08.02.2014;SALE;QSeC00UBla;2;45
4126;08.02.2014;SALE;CStW00UGry;2;40
4127;08.02.2014;SALE;CIrM00UBlu;3;40
4128;08.02.2014;SALE;CSeC00UPin;2;40
4129;08.02.2014;SALE;CPlS00UBla;1;40
4130;09.02.2014;SALE;QLeZ00UWhi;2;65
4131;09.02.2014;SALE;QSeC00UWhi;2;45
4132;09.02.2014;SALE;QPlS00UGry;1;45
4133;09.02.2014;SALE;CStW00UGrn;2;40
4134;09.02.2014;SALE;CQeN00UBla;3;40
4135;09.02.2014;SALE;CSeC00UBlu;1;40
4136;09.02.2014;SALE;CPlS00UWhi;1;40
4137;10.02.2014;SALE;QLeZ00UGry;2;65
4138;10.02.2014;SALE;QSeC00UGry;2;45
4139;10.02.2014;SALE;QPlS00UBla;1;45
4140;10.02.2014;SALE;QPlS00UBlu;1;45
4141;10.02.2014;SALE;CHaP00UBla;2;40
4142;10.02.2014;SALE;CQeN00UGry;3;40
4143;10.02.2014;SALE;CSeC00URed;1;40
4144;10.02.2014;SALE;CPlS00UPin;1;40
4145;11.02.2014;SALE;QLeZ00UEco;1;65
4146;11.02.2014;SALE;QSeC00UPin;2;45
4147;11.02.2014;SALE;QPlS00UWhi;1;45
4148;11.02.2014;SALE;CHaP00UWhi;2;40
4149;11.02.2014;SALE;CQeN00UPin;3;40
4150;11.02.2014;SALE;CSeC00UBla;2;40
4151;11.02.2014;SALE;CPlS00ULBl;1;40
4152;12.02.2014;SALE;TPlS00UGry;3;100
4153;12.02.2014;SALE;QHaP00UGry;1;65
4154;12.02.2014;SALE;QLeZ00UEco;2;65
4155;12.02.2014;SALE;QQeN00UBla;1;65
4156;12.02.2014;SALE;QSeC00UBla;1;45
4157;12.02.2014;SALE;CHaP00UGry;2;40
4158;12.02.2014;SALE;CQeN00UBlu;3;40
4159;12.02.2014;SALE;CSeC00UGry;2;40
4160;13.02.2014;SALE;TPlS00UEco;2;100
4161;13.02.2014;SALE;QHaP00UEco;1;65
4162;13.02.2014;SALE;QThS00UBla;1;65
4163;13.02.2014;SALE;QQeN00UBla;2;65
4164;13.02.2014;SALE;QQeN00UWhi;1;65
4165;13.02.2014;SALE;QSeC00UWhi;1;45
4166;13.02.2014;SALE;QPlS00UGry;1;45
4167;13.02.2014;SALE;CThS00UBla;2;40
4168;13.02.2014;SALE;CSeC00UPin;2;40
4169;14.02.2014;SALE;QStW00UGry;3;65
4170;14.02.2014;SALE;QThS00UBla;1;65
4171;14.02.2014;SALE;QIrM00UBla;3;65
4172;14.02.2014;SALE;QQeN00UWhi;2;65
4173;14.02.2014;SALE;QQeN00UGry;1;65
4174;14.02.2014;SALE;QSeC00UGry;1;45
4175;14.02.2014;SALE;QPlS00UBlu;1;45
4176;14.02.2014;SALE;CThS00UWhi;2;40
4177;14.02.2014;SALE;CSeC00UBlu;2;40
4178;14.02.2014;SALE;CPlS00UBla;1;40
4179;15.02.2014;SALE;QThS00UWhi;1;65
4180;15.02.2014;SALE;QQeN00UGry;2;65
4181;15.02.2014;SALE;QQeN00UEco;1;65
4182;15.02.2014;SALE;QSeC00UPin;1;45
4183;15.02.2014;SALE;CThS00URed;2;40
4184;15.02.2014;SALE;CSeC00URed;2;40
4185;15.02.2014;SALE;CPlS00UWhi;1;40
4186;16.02.2014;SALE;QStW00UWhi;2;65
4187;16.02.2014;SALE;QStW00UEco;2;65
4188;16.02.2014;SALE;QThS00UEco;2;65
4189;16.02.2014;SALE;QIrM00UWhi;2;65
4190;16.02.2014;SALE;QQeN00UEco;2;65
4191;16.02.2014;SALE;QSeC00UBla;1;45
4192;16.02.2014;SALE;CIrM00UBla;2;40
4193;16.02.2014;SALE;CSeC00UBla;1;40
4194;16.02.2014;SALE;CPlS00UPin;1;40
4195;17.02.2014;SALE;QHaP00UBla;2;65
4196;17.02.2014;SALE;QIrM00UWhi;2;65
4197;17.02.2014;SALE;QSeC00UWhi;1;45
4198;17.02.2014;SALE;CIrM00UWhi;2;40
4199;17.02.2014;SALE;CSeC00UGry;1;40
4200;17.02.2014;SALE;CPlS00ULBl;2;40
4201;18.02.2014;SALE;QSeC00UGry;1;45
4202;18.02.2014;SALE;CIrM00UGry;2;40
4203;18.02.2014;SALE;CSeC00UPin;1;40
4204;19.02.2014;SALE;QSeC00UPin;1;45
4205;19.02.2014;SALE;CIrM00UEco;2;40
4206;19.02.2014;SALE;CSeC00UBlu;1;40
4207;20.02.2014;SALE;QHaP00UGry;1;65
4208;20.02.2014;SALE;QPlS00UBla;1;45
4209;20.02.2014;SALE;CStW00UGry;1;40
4210;20.02.2014;SALE;CIrM00UBlu;2;40
4211;20.02.2014;SALE;CSeC00URed;1;40
4212;20.02.2014;SALE;CPlS00UBla;2;40
4213;21.02.2014;SALE;QStW00UBla;2;65
4214;21.02.2014;SALE;QHaP00UWhi;2;65
4215;21.02.2014;SALE;QHaP00UEco;1;65
4216;21.02.2014;SALE;QThS00UBla;1;65
4217;21.02.2014;SALE;QThS00UGry;2;65
4218;21.02.2014;SALE;QIrM00UGry;2;65
4219;21.02.2014;SALE;QPlS00UWhi;1;45
4220;21.02.2014;SALE;CStW00UGrn;1;40
4221;21.02.2014;SALE;CQeN00UBla;2;40
4222;21.02.2014;SALE;CSeC00UBla;2;40
4223;21.02.2014;SALE;CPlS00UWhi;2;40
4224;22.02.2014;SALE;QThS00UBla;1;65
4225;22.02.2014;SALE;QIrM00UEco;2;65
4226;22.02.2014;SALE;CHaP00UBla;1;40
4227;22.02.2014;SALE;CQeN00UGry;2;40
4228;22.02.2014;SALE;CSeC00UGry;2;40
4229;22.02.2014;SALE;CPlS00UPin;2;40
4230;23.02.2014;SALE;QThS00UWhi;1;65
4231;23.02.2014;SALE;QLeZ00UBla;2;65
4232;23.02.2014;SALE;QPlS00UGry;1;45
4233;23.02.2014;SALE;CHaP00UWhi;1;40
4234;23.02.2014;SALE;CQeN00UPin;2;40
4235;23.02.2014;SALE;CSeC00UPin;3;40
4236;23.02.2014;SALE;CPlS00ULBl;2;40
4237;24.02.2014;SALE;QLeZ00UWhi;1;65
4238;24.02.2014;SALE;QPlS00UBlu;1;45
4239;24.02.2014;SALE;CHaP00UGry;1;40
4240;24.02.2014;SALE;CQeN00UBlu;2;40
4241;24.02.2014;SALE;CSeC00UBlu;2;40
4242;25.02.2014;SALE;QLeZ00UGry;1;65
4243;25.02.2014;SALE;CThS00UBla;1;40
4244;25.02.2014;SALE;CSeC00URed;2;40
4245;26.02.2014;SALE;QLeZ00UEco;2;65
4246;26.02.2014;SALE;CThS00UWhi;1;40
4247;26.02.2014;SALE;CSeC00UBla;1;40
4248;26.02.2014;SALE;CPlS00UBla;1;40
4249;27.02.2014;SALE;QLeZ00UEco;2;65
4250;27.02.2014;SALE;QQeN00UBla;2;65
4251;27.02.2014;SALE;CThS00URed;2;40
4252;27.02.2014;SALE;CSeC00UGry;1;40
4253;27.02.2014;SALE;CPlS00UWhi;1;40
4254;28.02.2014;SALE;QStW00UGry;4;65
4255;28.02.2014;SALE;QHaP00UGry;1;65
4256;28.02.2014;SALE;QIrM00UBla;4;65
4257;28.02.2014;SALE;QQeN00UBla;2;65
4258;28.02.2014;SALE;QQeN00UWhi;2;65
4259;28.02.2014;SALE;QSeC00UBla;1;45
4260;28.02.2014;SALE;CIrM00UBla;1;40
4261;28.02.2014;SALE;CSeC00UPin;1;40
4262;28.02.2014;SALE;CPlS00UPin;1;40
4263;01.03.2014;SALE;THaP00UWhi;1;100
4264;01.03.2014;SALE;TCzK00UWhi;1;100
4265;01.03.2014;SALE;TStW00UBla;1;100
4266;01.03.2014;RESUPPLY;QStW00UBla;50;35
4267;01.03.2014;RESUPPLY;QStW00UWhi;50;35
4268;01.03.2014;RESUPPLY;QStW00UGry;50;35
4269;01.03.2014;RESUPPLY;QStW00UEco;50;35
4270;01.03.2014;RESUPPLY;QHaP00UBla;50;35
4271;01.03.2014;RESUPPLY;QHaP00UWhi;50;35
4272;01.03.2014;RESUPPLY;QHaP00UGry;50;35
4273;01.03.2014;RESUPPLY;QHaP00UEco;50;35
4274;01.03.2014;RESUPPLY;QThS00UBla;50;35
4275;01.03.2014;RESUPPLY;QThS00UWhi;50;35
4276;01.03.2014;RESUPPLY;QThS00UGry;50;35
4277;01.03.2014;RESUPPLY;QThS00UEco;50;35
4278;01.03.2014;RESUPPLY;QIrM00UBla;50;35
4279;01.03.2014;RESUPPLY;QIrM00UWhi;50;35
4280;01.03.2014;RESUPPLY;QIrM00UGry;50;35
4281;01.03.2014;RESUPPLY;QIrM00UEco;50;35
4282;01.03.2014;RESUPPLY;QLeZ00UBla;50;35
4283;01.03.2014;RESUPPLY;QLeZ00UWhi;50;35
4284;01.03.2014;RESUPPLY;QLeZ00UGry;50;35
4285;01.03.2014;RESUPPLY;QLeZ00UEco;50;35
4286;01.03.2014;RESUPPLY;QQeN00UBla;50;35
4287;01.03.2014;RESUPPLY;QQeN00UWhi;50;35
4288;01.03.2014;RESUPPLY;QQeN00UGry;50;35
4289;01.03.2014;RESUPPLY;QQeN00UEco;50;35
4290;01.03.2014;RESUPPLY;QCzK00UBla;50;25
4291;01.03.2014;RESUPPLY;QCzK00UWhi;50;25
4292;01.03.2014;RESUPPLY;QCzK00UGry;50;25
4293;01.03.2014;RESUPPLY;QSeC00UBla;50;25
4294;01.03.2014;RESUPPLY;QSeC00UWhi;50;25
4295;01.03.2014;RESUPPLY;QSeC00UGry;50;25
4296;01.03.2014;RESUPPLY;QSeC00UPin;50;25
4297;01.03.2014;RESUPPLY;QPlS00UBla;50;25
4298;01.03.2014;RESUPPLY;QPlS00UWhi;50;25
4299;01.03.2014;RESUPPLY;QPlS00UGry;50;25
4300;01.03.2014;RESUPPLY;QPlS00UBlu;50;25
4301;01.03.2014;SALE;QStW00UEco;3;65
4302;01.03.2014;SALE;QHaP00UEco;1;65
4303;01.03.2014;SALE;QThS00UBla;1;65
4304;01.03.2014;SALE;QIrM00UWhi;3;65
4305;01.03.2014;SALE;QQeN00UWhi;2;65
4306;01.03.2014;SALE;QQeN00UGry;2;65
4307;01.03.2014;SALE;QSeC00UWhi;1;45
4308;01.03.2014;SALE;QPlS00UBla;2;45
4309;01.03.2014;SALE;CIrM00UWhi;1;40
4310;01.03.2014;SALE;CSeC00UBlu;1;40
4311;01.03.2014;SALE;CPlS00ULBl;3;40
4312;01.03.2014;SALE;CHaP00UBla;1;40
4313;02.03.2014;SALE;THaP00UWhi;1;100
4314;02.03.2014;SALE;TCzK00UWhi;1;100
4315;02.03.2014;SALE;QStW00UWhi;1;65
4316;02.03.2014;SALE;QHaP00UBla;4;65
4317;02.03.2014;SALE;QThS00UBla;1;65
4318;02.03.2014;SALE;QThS00UEco;1;65
4319;02.03.2014;SALE;QIrM00UWhi;4;65
4320;02.03.2014;SALE;QQeN00UGry;2;65
4321;02.03.2014;SALE;QQeN00UEco;2;65
4322;02.03.2014;SALE;QSeC00UGry;1;45
4323;02.03.2014;SALE;QPlS00UWhi;2;45
4324;02.03.2014;SALE;CIrM00UGry;1;40
4325;02.03.2014;SALE;CSeC00URed;1;40
4326;02.03.2014;SALE;CPlS00UBla;2;40
4327;02.03.2014;SALE;CHaP00UWhi;3;40
4328;03.03.2014;SALE;THaP00UWhi;1;100
4329;03.03.2014;SALE;QThS00UWhi;1;65
4330;03.03.2014;SALE;QQeN00UEco;2;65
4331;03.03.2014;SALE;QSeC00UPin;1;45
4332;03.03.2014;SALE;CIrM00UEco;1;40
4333;03.03.2014;SALE;CPlS00UWhi;2;40
4334;03.03.2014;SALE;CIrM00UEco;1;40
4335;04.03.2014;SALE;TCzK00UEco;2;100
4336;04.03.2014;SALE;QPlS00UGry;2;45
4337;04.03.2014;SALE;CStW00UGry;2;40
4338;04.03.2014;SALE;CIrM00UBlu;1;40
4339;04.03.2014;SALE;CPlS00UPin;2;40
4340;04.03.2014;SALE;CIrM00UWhi;3;40
4341;05.03.2014;SALE;TCzK00UEco;2;100
4342;05.03.2014;SALE;QPlS00UBlu;2;45
4343;05.03.2014;SALE;CStW00UGrn;2;40
4344;05.03.2014;SALE;CQeN00UBla;1;40
4345;05.03.2014;SALE;CPlS00ULBl;2;40
4346;05.03.2014;SALE;CPlS00UPin;1;40
4347;06.03.2014;SALE;CHaP00UBla;2;40
4348;06.03.2014;SALE;CQeN00UGry;1;40
4349;06.03.2014;SALE;CQeN00UBla;3;40
4350;07.03.2014;SALE;TStW00UBla;1;100
4351;07.03.2014;SALE;QHaP00UWhi;1;65
4352;07.03.2014;SALE;QHaP00UGry;1;65
4353;07.03.2014;SALE;QIrM00UGry;1;65
4354;07.03.2014;SALE;QCzK00UBla;1;45
4355;07.03.2014;SALE;CHaP00UWhi;2;40
4356;07.03.2014;SALE;CQeN00UPin;1;40
4357;07.03.2014;SALE;CQeN00UPin;1;40
4358;08.03.2014;SALE;QHaP00UEco;1;65
4359;08.03.2014;SALE;QThS00UBla;1;65
4360;08.03.2014;SALE;QIrM00UEco;1;65
4361;08.03.2014;SALE;QCzK00UWhi;1;45
4362;08.03.2014;SALE;CHaP00UGry;3;40
4363;08.03.2014;SALE;CQeN00UBlu;1;40
4364;08.03.2014;SALE;CSeC00UBlu;3;40
4365;09.03.2014;SALE;QStW00UBla;1;65
4366;09.03.2014;SALE;QThS00UBla;1;65
4367;09.03.2014;SALE;QThS00UGry;1;65
4368;09.03.2014;SALE;QLeZ00UBla;1;65
4369;09.03.2014;SALE;QCzK00UGry;1;45
4370;09.03.2014;SALE;CThS00UBla;2;40
4371;09.03.2014;SALE;CSeC00URed;1;40
4372;10.03.2014;SALE;QThS00UWhi;1;65
4373;10.03.2014;SALE;QLeZ00UWhi;2;65
4374;10.03.2014;SALE;CThS00UWhi;2;40
4375;10.03.2014;SALE;CStW00UGry;3;40
4376;11.03.2014;SALE;TPlS00UBla;4;100
4377;11.03.2014;SALE;QLeZ00UGry;2;65
4378;11.03.2014;SALE;QSeC00UBla;2;45
4379;11.03.2014;SALE;CThS00URed;2;40
4380;11.03.2014;SALE;CThS00UWhi;1;40
4381;12.03.2014;SALE;TPlS00UWhi;2;100
4382;12.03.2014;SALE;QLeZ00UEco;2;65
4383;12.03.2014;SALE;QSeC00UWhi;2;45
4384;12.03.2014;SALE;CIrM00UBla;2;40
4385;13.03.2014;SALE;TStW00UGry;1;100
4386;13.03.2014;SALE;TStW00UBla;1;100
4387;13.03.2014;SALE;QStW00UGry;1;65
4388;13.03.2014;SALE;QIrM00UBla;1;65
4389;13.03.2014;SALE;QQeN00UBla;2;65
4390;13.03.2014;SALE;QSeC00UGry;2;45
4391;13.03.2014;SALE;CIrM00UWhi;2;40
4392;14.03.2014;SALE;QQeN00UWhi;2;65
4393;14.03.2014;SALE;QSeC00UPin;2;45
4394;14.03.2014;SALE;CIrM00UGry;2;40
4395;15.03.2014;SALE;THaP00UWhi;2;100
4396;15.03.2014;SALE;TStW00UBla;1;100
4397;15.03.2014;SALE;QStW00UEco;2;65
4398;15.03.2014;SALE;QHaP00UGry;1;65
4399;15.03.2014;SALE;QIrM00UWhi;2;65
4400;15.03.2014;SALE;QQeN00UGry;2;65
4401;15.03.2014;SALE;CIrM00UEco;2;40
4402;16.03.2014;SALE;THaP00UGry;2;100
4403;16.03.2014;SALE;QHaP00UBla;3;65
4404;16.03.2014;SALE;QHaP00UEco;1;65
4405;16.03.2014;SALE;QThS00UBla;1;65
4406;16.03.2014;SALE;QIrM00UWhi;3;65
4407;16.03.2014;SALE;QQeN00UEco;2;65
4408;16.03.2014;SALE;CStW00UGry;1;40
4409;16.03.2014;SALE;CIrM00UBlu;2;40
4410;17.03.2014;SALE;TCzK00UEco;1;100
4411;17.03.2014;SALE;THaP00UEco;2;100
4412;17.03.2014;SALE;QStW00UWhi;2;65
4413;17.03.2014;SALE;QThS00UBla;1;65
4414;17.03.2014;SALE;QThS00UEco;2;65
4415;17.03.2014;SALE;CStW00UGrn;2;40
4416;17.03.2014;SALE;CQeN00UBla;2;40
4417;18.03.2014;SALE;TThS00UBla;2;100
4418;18.03.2014;SALE;TStW00UGry;1;100
4419;18.03.2014;SALE;QThS00UWhi;1;65
4420;18.03.2014;SALE;CHaP00UBla;1;40
4421;18.03.2014;SALE;CQeN00UGry;2;40
4422;19.03.2014;SALE;TThS00UEco;1;100
4423;19.03.2014;SALE;TThS00UWhi;2;100
4424;19.03.2014;SALE;TStW00UBla;1;100
4425;19.03.2014;SALE;CHaP00UWhi;1;40
4426;19.03.2014;SALE;CQeN00UPin;2;40
4427;20.03.2014;SALE;TThS00UGry;2;100
4428;20.03.2014;SALE;CHaP00UGry;1;40
4429;20.03.2014;SALE;CQeN00UBlu;2;40
4430;21.03.2014;SALE;TThS00UEco;2;100
4431;21.03.2014;SALE;TCzK00UBla;6;100
4432;21.03.2014;SALE;CThS00UBla;1;40
4433;21.03.2014;SALE;CSeC00UBla;1;40
4434;21.03.2014;SALE;CPlS00UBla;3;40
4435;22.03.2014;SALE;TPlS00UBla;1;100
4436;22.03.2014;SALE;QHaP00UWhi;2;65
4437;22.03.2014;SALE;QIrM00UGry;2;65
4438;22.03.2014;SALE;CThS00UWhi;1;40
4439;22.03.2014;SALE;CSeC00UGry;1;40
4440;22.03.2014;SALE;CPlS00UWhi;2;40
4441;23.03.2014;SALE;TCzK00UGry;2;100
4442;23.03.2014;SALE;QHaP00UGry;1;65
4443;23.03.2014;SALE;QIrM00UEco;2;65
4444;23.03.2014;SALE;QSeC00UBla;1;45
4445;23.03.2014;SALE;CThS00URed;1;40
4446;23.03.2014;SALE;CSeC00UPin;1;40
4447;23.03.2014;SALE;CPlS00UPin;2;40
4448;24.03.2014;SALE;QHaP00UEco;1;65
4449;24.03.2014;SALE;QThS00UBla;1;65
4450;24.03.2014;SALE;QLeZ00UBla;2;65
4451;24.03.2014;SALE;QSeC00UWhi;1;45
4452;24.03.2014;SALE;CIrM00UBla;1;40
4453;24.03.2014;SALE;CSeC00UBlu;1;40
4454;24.03.2014;SALE;CPlS00ULBl;2;40
4455;25.03.2014;SALE;TStW00UBla;1;100
4456;25.03.2014;SALE;QThS00UBla;1;65
4457;25.03.2014;SALE;QLeZ00UWhi;2;65
4458;25.03.2014;SALE;QSeC00UGry;1;45
4459;25.03.2014;SALE;CIrM00UWhi;1;40
4460;25.03.2014;SALE;CSeC00URed;3;40
4461;26.03.2014;SALE;THaP00UWhi;1;100
4462;26.03.2014;SALE;TStW00UGry;1;100
4463;26.03.2014;SALE;QStW00UBla;2;65
4464;26.03.2014;SALE;QThS00UWhi;1;65
4465;26.03.2014;SALE;QThS00UGry;2;65
4466;26.03.2014;SALE;QLeZ00UGry;2;65
4467;26.03.2014;SALE;QSeC00UPin;1;45
4468;26.03.2014;SALE;CIrM00UGry;1;40
4469;27.03.2014;SALE;THaP00UGry;1;100
4470;27.03.2014;SALE;QStW00UGry;1;65
4471;27.03.2014;SALE;QIrM00UBla;1;65
4472;27.03.2014;SALE;QLeZ00UEco;2;65
4473;27.03.2014;SALE;CIrM00UEco;1;40
4474;28.03.2014;SALE;THaP00UEco;1;100
4475;28.03.2014;SALE;TStW00UGry;1;100
4476;28.03.2014;SALE;QQeN00UBla;2;65
4477;28.03.2014;SALE;CStW00UGry;1;40
4478;28.03.2014;SALE;CIrM00UBlu;1;40
4479;29.03.2014;SALE;TThS00UBla;1;100
4480;29.03.2014;SALE;TPlS00UBla;2;100
4481;29.03.2014;SALE;QStW00UEco;4;65
4482;29.03.2014;SALE;QIrM00UWhi;4;65
4483;29.03.2014;SALE;QQeN00UWhi;2;65
4484;29.03.2014;SALE;CStW00UGrn;1;40
4485;29.03.2014;SALE;CQeN00UBla;1;40
4486;30.03.2014;SALE;TThS00UWhi;1;100
4487;30.03.2014;SALE;TStW00UGry;1;100
4488;30.03.2014;SALE;QHaP00UBla;1;65
4489;30.03.2014;SALE;QIrM00UWhi;1;65
4490;30.03.2014;SALE;QQeN00UGry;2;65
4491;30.03.2014;SALE;CHaP00UBla;1;40
4492;30.03.2014;SALE;CQeN00UGry;1;40
4493;31.03.2014;SALE;TThS00UGry;1;100
4494;31.03.2014;SALE;QHaP00UGry;1;65
4495;31.03.2014;SALE;QQeN00UEco;2;65
4496;31.03.2014;SALE;CHaP00UWhi;1;40
4497;31.03.2014;SALE;CQeN00UPin;3;40
4498;01.04.2014;SALE;THaP00UGry;1;100
4499;01.04.2014;SALE;TCzK00UGry;1;100
4500;01.04.2014;SALE;THaP00UWhi;1;100
4501;01.04.2014;SALE;TStW00UGry;1;100
4502;01.04.2014;SALE;TStW00UBla;1;100
4503;01.04.2014;SALE;QStW00UWhi;3;65
4504;01.04.2014;SALE;QHaP00UEco;1;65
4505;01.04.2014;SALE;QThS00UBla;1;65
4506;01.04.2014;SALE;QThS00UEco;3;65
4507;01.04.2014;SALE;CHaP00UGry;1;40
4508;01.04.2014;SALE;CQeN00UBlu;1;40
4509;01.04.2014;RESUPPLY;CStW00UGry;50;25
4510;01.04.2014;RESUPPLY;CStW00UGrn;50;25
4511;01.04.2014;RESUPPLY;CHaP00UBla;50;25
4512;01.04.2014;RESUPPLY;CHaP00UWhi;50;25
4513;01.04.2014;RESUPPLY;CHaP00UGry;50;25
4514;01.04.2014;RESUPPLY;CThS00UBla;50;25
4515;01.04.2014;RESUPPLY;CThS00UWhi;50;25
4516;01.04.2014;RESUPPLY;CThS00URed;50;25
4517;01.04.2014;RESUPPLY;CIrM00UBla;50;25
4518;01.04.2014;RESUPPLY;CIrM00UWhi;50;25
4519;01.04.2014;RESUPPLY;CIrM00UGry;50;25
4520;01.04.2014;RESUPPLY;CIrM00UEco;50;25
4521;01.04.2014;RESUPPLY;CIrM00UBlu;50;25
4522;01.04.2014;RESUPPLY;CQeN00UBla;50;25
